epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
139,6802.17,1.00312,0.78451,1.30496,0.86174,0.81961,0.88549,0.66681,0.34742,0.77012,0.35204,0.0086338,0.0086338,0.0086338
140,6851.36,1.01504,0.78744,1.31065,0.86152,0.82019,0.88577,0.66787,0.34725,0.76959,0.35211,0.0086239,0.0086239,0.0086239
141,6900.08,1.00847,0.78207,1.30448,0.86187,0.82108,0.88805,0.66812,0.34701,0.75412,0.35179,0.008614,0.008614,0.008614
142,6948.71,1.0066,0.77874,1.30262,0.86689,0.82458,0.89105,0.6689,0.34706,0.75005,0.35181,0.0086041,0.0086041,0.0086041
143,6997.62,1.01708,0.78912,1.31272,0.86631,0.82367,0.89132,0.66799,0.34776,0.75666,0.35245,0.0085942,0.0085942,0.0085942
144,7046.2,1.00468,0.77965,1.30376,0.86609,0.82355,0.89168,0.66983,0.34724,0.7561,0.35252,0.0085843,0.0085843,0.0085843
145,7094.99,1.00716,0.78184,1.30734,0.86966,0.82093,0.89156,0.67001,0.34747,0.75886,0.35248,0.0085744,0.0085744,0.0085744
146,7143.79,1.00534,0.78599,1.30659,0.86856,0.82087,0.8913,0.67005,0.34682,0.76248,0.35212,0.0085645,0.0085645,0.0085645
147,7192.6,1.00473,0.77772,1.30434,0.86945,0.82043,0.89068,0.66955,0.34728,0.75151,0.35204,0.0085546,0.0085546,0.0085546
148,7241.17,0.99362,0.77306,1.29743,0.86869,0.82043,0.89026,0.67003,0.34764,0.74746,0.35237,0.0085447,0.0085447,0.0085447
149,7289.71,1.00141,0.77577,1.30403,0.87126,0.82009,0.89062,0.67014,0.34769,0.74228,0.35286,0.0085348,0.0085348,0.0085348
150,7338.41,0.99791,0.77595,1.30296,0.87097,0.82137,0.89087,0.67048,0.34758,0.7369,0.35308,0.0085249,0.0085249,0.0085249
151,7387.4,1.00496,0.7835,1.30736,0.86796,0.82143,0.89071,0.67038,0.34779,0.73591,0.35354,0.008515,0.008515,0.008515
152,7436.13,0.99578,0.76847,1.29669,0.86912,0.82238,0.89032,0.6668,0.34826,0.73602,0.35398,0.0085051,0.0085051,0.0085051
153,7484.72,1.00303,0.77943,1.30615,0.82902,0.8621,0.89035,0.66943,0.34769,0.73313,0.3536,0.0084952,0.0084952,0.0084952
154,7533.33,0.99311,0.76665,1.2926,0.82946,0.86125,0.89035,0.67002,0.34765,0.73053,0.35361,0.0084853,0.0084853,0.0084853
155,7581.97,0.99765,0.77183,1.30035,0.82442,0.86682,0.89038,0.67134,0.34812,0.73221,0.35385,0.0084754,0.0084754,0.0084754
156,7630.8,0.99626,0.7665,1.29672,0.82965,0.87088,0.89038,0.6679,0.34826,0.72892,0.35349,0.0084655,0.0084655,0.0084655
157,7679.35,0.99388,0.76554,1.29305,0.82749,0.86783,0.89204,0.66705,0.34801,0.72767,0.35377,0.0084556,0.0084556,0.0084556
